x,y,status,visited,last_seen_step,floor_factor,victim_present,victim_id,vitals_read,vitals_raw,g_cost,parent_x,parent_y,neighbors_clear,tri_color
74,46,clear,1,657.6666666666666,,0,,0,[],,,,[],
35,54,clear,1,199,,0,,0,[],,,,[],
92,36,clear,1,911,,0,,0,[],,,,[],
50,39,clear,0,168,,0,,0,[],,,,[],
69,52,clear,1,351,,0,,0,[],,,,[],
60,3,clear,1,1010,,0,,0,[],,,,[],
30,60,clear,1,220,,0,,0,[],,,,[],
62,49,clear,1,305,,1,390,1,"[391.0, 53.0, 105.0, 21.0, 108.0, 97.0, 37.63999278868709, 0.0, 2.0, 1.0, 0.0, 13.0, 0.0]",,,,[],black
39,65,clear,1,176,,0,,0,[],,,,[],
4,44,clear,0,769,,0,,0,[],,,,[],
55,9,clear,1,1118,,1,220,1,"[221.0, 24.0, 118.0, 22.0, 98.0, 88.0, 36.62403742335334, 0.0, 2.0, 1.0, 0.0, 13.0, 1.0]",,,,[],black
48,6,clear,1,851,,0,,0,[],,,,[],
92,49,clear,1,837.6666666666666,,0,,0,[],,,,[],
6,9,clear,1,1226,,0,,0,[],,,,[],
50,52,clear,1,76.5,,0,,0,[],,,,[],
8,55,clear,0,712,,0,,0,[],,,,[],
27,68,wall,0,1503,,0,,0,[],,,,[],
11,60,clear,1,671,,0,,0,[],,,,[],
85,9,clear,1,799,,0,,0,[],,,,[],
30,73,clear,1,427,,0,,0,[],,,,[],
2,11,clear,0,1213,,0,,0,[],,,,[],
84,50,wall,0,1452,,0,,0,[],,,,[],
43,12,clear,0,724,,0,,0,[],,,,[],
87,55,clear,1,1081.5,,0,,0,[],,,,[],
4,57,clear,1,694,,0,,0,[],,,,[],
78,6,clear,1,925.5,,0,,0,[],,,,[],
36,9,clear,1,962,,0,,0,[],,,,[],
22,74,wall,0,1503,,0,,0,[],,,,[],
55,22,clear,1,210,,0,,0,[],,,,[],
38,55,clear,0,58,,0,,0,[],,,,[],
29,6,clear,1,1075,,0,,0,[],,,,[],
15,71,clear,1,579,,1,138,1,"[139.0, 37.0, 96.0, 13.0, 109.0, 100.0, 37.05993420287141, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
18,76,clear,1,920,,0,,0,[],,,,[],
91,66,clear,0,739,,0,,0,[],,,,[],
75,58,clear,0,677,,0,,0,[],,,,[],
8,68,clear,1,845,,0,,0,[],,,,[],
66,9,clear,0,991,,0,,0,[],,,,[],
11,73,clear,1,898,,0,,0,[],,,,[],
85,22,wall,0,1401,,0,,0,[],,,,[],
24,12,clear,1,1069,,0,,0,[],,,,[],
84,63,clear,1,990,,0,,0,[],,,,[],
43,25,clear,0,781,,0,,0,[],,,,[],
87,68,clear,1,634,,0,,0,[],,,,[],
45,71,clear,1,153,,0,,0,[],,,,[],
17,9,clear,1,1139,,0,,0,[],,,,[],
58,10,wall,0,1401,,0,,0,[],,,,[],
3,74,clear,1,883,,0,,0,[],,,,[],
38,68,clear,1,267,,0,,0,[],,,,[],
79,69,clear,1,1309,,0,,0,[],,,,[],
82,74,clear,1,892.5,,0,,0,[],,,,[],
12,15,clear,0,1265,,0,,0,[],,,,[],
91,79,clear,0,595,,0,,0,[],,,,[],
88,10,clear,1,804.5,,0,,0,[],,,,[],
33,74,clear,1,429,,0,,0,[],,,,[],
52,87,clear,1,1126,,0,,0,[],,,,[],
24,25,clear,1,1421,,0,,0,[],,,,[],
26,34,clear,1,1408,,1,86,1,"[87.0, 35.0, 119.0, 43.0, 67.0, 83.0, 34.04458206705733, 0.0, 3.0, 1.0, 3.0, 9.0, 2.0]",,,,[],black
86,85,clear,1,571,,0,,0,[],,,,[],
77,36,clear,1,1476,,0,,0,[],,,,[],
89,90,clear,1,533,,0,,0,[],,,,[],
42,15,clear,1,743,,0,,0,[],,,,[],
47,93,clear,0,1079,,0,,0,[],,,,[],
0,18,clear,0,1308,,0,,0,[],,,,[],
19,31,clear,1,1390,,0,,0,[],,,,[],
79,82,wall,0,1503,,0,,0,[],,,,[],
82,87,clear,1,556,,0,,0,[],,,,[],
21,77,clear,1,930,,1,154,1,"[155.0, 23.0, 135.0, 44.0, 70.0, 73.0, 33.90535213459328, 0.0, 3.0, 1.0, 2.0, 11.0, 2.0]",,,,[],black
54,25,clear,1,217,,0,,0,[],,,,[],
40,90,clear,0,1046,,0,,0,[],,,,[],
72,42,clear,0,801.5,,0,,0,[],,,,[],
56,34,clear,0,231,,0,,0,[],,,,[],
88,23,clear,1,680,,0,,0,[],,,,[],
33,87,clear,1,1033,,0,,0,[],,,,[],
74,88,clear,1,1225,,0,,0,[],,,,[],
46,26,clear,1,1090.5,,0,,0,[],,,,[],
65,39,clear,0,190,,0,,0,[],,,,[],
49,31,clear,0,182,,0,,0,[],,,,[],
68,44,clear,1,266.5,,0,,0,[],,,,[],
67,85,clear,0,1181,,0,,0,[],,,,[],
70,90,clear,1,1222,,0,,0,[],,,,[],
28,93,clear,1,985,,0,,0,[],,,,[],
60,45,clear,0,103,,0,,0,[],,,,[],
34,29,clear,1,1494,,0,,0,[],,,,[],
72,55,clear,1,355,,0,,0,[],,,,[],
56,47,clear,0,92,,0,,0,[],,,,[],
46,39,clear,1,761,,0,,0,[],,,,[],
49,44,clear,1,112.5,,0,,0,[],,,,[],
90,45,clear,1,859.3333333333334,,0,,0,[],,,,[],
7,47,clear,1,732,,0,,0,[],,,,[],
48,48,clear,1,46.666666666666664,,0,,0,[],,,,[],
41,45,clear,0,44,,0,,0,[],,,,[],
60,58,clear,1,326,,0,,0,[],,,,[],
44,50,clear,1,31.666666666666668,,0,,0,[],,,,[],
2,53,clear,1,807,,0,,0,[],,,,[],
76,2,clear,1,931,,0,,0,[],,,,[],
78,48,clear,1,629,,0,,0,[],,,,[],
14,63,clear,1,642,,0,,0,[],,,,[],
27,2,clear,1,1034,,0,,0,[],,,,[],
71,45,clear,1,659.6666666666666,,0,,0,[],,,,[],
30,7,clear,1,1015,,0,,0,[],,,,[],
90,58,clear,1,1073,,0,,0,[],,,,[],
6,64,clear,1,681,,0,,0,[],,,,[],
23,4,clear,1,1098,,0,,0,[],,,,[],
64,5,clear,1,996.5,,1,243,1,"[244.0, 41.0, 1.0, 0.0, 6.0, 16.0, 33.48579665317289, 0.0, 3.0, 0.0, 0.0, 4.0, 3.0]",,,,[],black
41,58,clear,1,101,,0,,0,[],,,,[],
85,64,clear,0,989,,0,,0,[],,,,[],
57,2,clear,1,874,,0,,0,[],,,,[],
2,66,clear,1,876,,1,111,1,"[112.0, 32.0, 114.0, 24.0, 102.0, 89.0, 38.353222263566444, 1.0, 1.0, 0.0, 0.0, 13.0, 1.0]",,,,[],black
43,67,clear,0,159,,0,,0,[],,,,[],
15,5,clear,1,1162,,0,,0,[],,,,[],
18,10,clear,1,1139,,0,,0,[],,,,[],
59,48,clear,0,99,,0,,0,[],,,,[],
78,61,clear,1,678,,0,,0,[],,,,[],
91,0,clear,1,792.5,,0,,0,[],,,,[],
36,64,clear,1,189,,0,,0,[],,,,[],
8,2,clear,0,1171,,0,,0,[],,,,[],
11,7,clear,1,1225,,0,,0,[],,,,[],
52,8,clear,1,887,,0,,0,[],,,,[],
71,58,clear,1,385,,0,,0,[],,,,[],
29,61,clear,0,225,,0,,0,[],,,,[],
87,2,clear,1,813.5,,0,,0,[],,,,[],
6,77,clear,1,888,,0,,0,[],,,,[],
45,5,clear,1,932,,0,,0,[],,,,[],
3,8,clear,1,1217,,0,,0,[],,,,[],
22,21,clear,0,1425,,0,,0,[],,,,[],
85,77,clear,1,481,,0,,0,[],,,,[],
38,2,clear,1,1374,,0,,0,[],,,,[],
79,3,clear,1,928.5,,0,,0,[],,,,[],
43,80,clear,0,374,,0,,0,[],,,,[],
82,8,clear,1,903,,0,,0,[],,,,[],
15,18,clear,0,1268,,0,,0,[],,,,[],
18,23,clear,0,1349,,0,,0,[],,,,[],
17,64,wall,0,1503,,0,,0,[],,,,[],
91,13,clear,1,771.5,,0,,0,[],,,,[],
36,77,clear,1,292,,0,,0,[],,,,[],
77,78,clear,1,863,,0,,0,[],,,,[],
75,5,clear,1,953.5,,0,,0,[],,,,[],
33,8,clear,1,1013,,0,,0,[],,,,[],
52,21,clear,1,772,,0,,0,[],,,,[],
10,24,clear,0,1340,,0,,0,[],,,,[],
73,80,clear,1,1248,,0,,0,[],,,,[],
12,70,clear,1,583,,0,,0,[],,,,[],
45,18,clear,0,809,,0,,0,[],,,,[],
31,83,clear,0,1023,,0,,0,[],,,,[],
86,19,clear,1,995,,0,,0,[],,,,[],
3,21,clear,1,1322,,0,,0,[],,,,[],
89,24,clear,1,680.5,,0,,0,[],,,,[],
24,80,clear,1,954,,0,,0,[],,,,[],
63,8,clear,0,993,,0,,0,[],,,,[],
68,86,clear,0,1182,,0,,0,[],,,,[],
21,11,wall,0,1497,,0,,0,[],,,,[],
77,91,clear,0,1213,,0,,0,[],,,,[],
42,70,clear,1,158,,0,,0,[],,,,[],
33,21,clear,1,1452,,0,,0,[],,,,[],
93,35,clear,1,621.5,,0,,0,[],,,,[],
51,38,clear,0,169,,0,,0,[],,,,[],
86,32,clear,0,938,,0,,0,[],,,,[],
89,37,clear,1,625,,0,,0,[],,,,[],
28,27,clear,1,1477,,0,,0,[],,,,[],
47,40,clear,0,91,,0,,0,[],,,,[],
88,78,clear,1,580,,0,,0,[],,,,[],
5,43,clear,1,768,,0,,0,[],,,,[],
49,86,clear,0,1118,,0,,0,[],,,,[],
21,24,clear,0,1423,,0,,0,[],,,,[],
40,37,clear,1,135,,0,,0,[],,,,[],
58,91,clear,1,1140,,0,,0,[],,,,[],
42,83,clear,0,351,,0,,0,[],,,,[],
74,35,clear,1,1488,,0,,0,[],,,,[],
93,48,clear,1,838.3333333333334,,0,,0,[],,,,[],
13,25,clear,0,1345,,0,,0,[],,,,[],
51,51,clear,1,77,,0,,0,[],,,,[],
34,84,clear,0,341,,0,,0,[],,,,[],
37,89,clear,0,1031,,0,,0,[],,,,[],
70,37,clear,1,1494,,0,,0,[],,,,[],
9,27,wall,0,1497,,0,,0,[],,,,[],
88,91,clear,0,528,,0,,0,[],,,,[],
5,56,clear,0,693,,0,,0,[],,,,[],
62,38,clear,1,187.5,,0,,0,[],,,,[],
81,51,clear,1,797.5,,0,,0,[],,,,[],
39,54,clear,1,61,,0,,0,[],,,,[],
35,56,clear,1,211,,0,,0,[],,,,[],
76,57,clear,1,223,,0,,0,[],,,,[],
92,38,clear,1,913,,0,,0,[],,,,[],
9,40,clear,0,749,,0,,0,[],,,,[],
50,41,clear,0,166,,0,,0,[],,,,[],
69,54,clear,1,359,,0,,0,[],,,,[],
30,62,clear,1,254,,0,,0,[],,,,[],
62,51,clear,1,309,,0,,0,[],,,,[],
39,67,clear,1,164,,0,,0,[],,,,[],
4,46,clear,1,739,,0,,0,[],,,,[],
15,60,clear,1,647,,0,,0,[],,,,[],
48,8,clear,1,839,,0,,0,[],,,,[],
92,51,clear,1,1103,,0,,0,[],,,,[],
6,11,clear,1,1230,,0,,0,[],,,,[],
50,54,clear,0,71,,0,,0,[],,,,[],
91,55,clear,1,1076,,0,,0,[],,,,[],
8,57,clear,1,708,,0,,0,[],,,,[],
27,70,wall,0,1503,,0,,0,[],,,,[],
11,62,clear,1,638,,0,,0,[],,,,[],
85,11,wall,0,1449,,0,,0,[],,,,[],
30,75,clear,1,430,,0,,0,[],,,,[],
24,1,clear,0,1096,,0,,0,[],,,,[],
84,52,wall,0,1452,,0,,0,[],,,,[],
43,14,clear,0,733,,0,,0,[],,,,[],
87,57,clear,1,1064,,0,,0,[],,,,[],
4,59,clear,1,696,,0,,0,[],,,,[],
78,8,clear,1,931.5,,0,,0,[],,,,[],
36,11,clear,1,964,,0,,0,[],,,,[],
22,76,clear,1,926,,0,,0,[],,,,[],
38,57,clear,0,193,,0,,0,[],,,,[],
15,73,clear,0,912,,0,,0,[],,,,[],
54,1,clear,0,1148.5,,0,,0,[],,,,[],
18,78,clear,1,940,,1,148,1,"[149.0, 32.0, 98.0, 13.0, 126.0, 99.0, 37.356321284019245, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
91,68,clear,1,623,,0,,0,[],,,,[],
75,60,clear,1,677,,0,,0,[],,,,[],
11,75,clear,1,900,,0,,0,[],,,,[],
84,65,clear,0,638,,0,,0,[],,,,[],
87,70,clear,0,634,,0,,0,[],,,,[],
45,73,clear,1,154,,0,,0,[],,,,[],
17,11,wall,0,1497,,0,,0,[],,,,[],
3,76,clear,1,883,,0,,0,[],,,,[],
79,71,clear,1,875,,1,326,1,"[327.0, 33.0, 117.0, 44.0, 80.0, 79.0, 34.22028198345601, 0.0, 3.0, 1.0, 0.0, 11.0, 2.0]",,,,[],black
82,76,clear,1,893.5,,0,,0,[],,,,[],
40,79,clear,1,378,,0,,0,[],,,,[],
12,17,clear,0,1278,,0,,0,[],,,,[],
72,31,clear,1,1503,,0,,0,[],,,,[],
75,73,clear,0,1266,,0,,0,[],,,,[],
88,12,clear,1,798.5,,0,,0,[],,,,[],
33,76,clear,1,399,,0,,0,[],,,,[],
52,89,clear,1,1125,,0,,0,[],,,,[],
46,15,clear,1,1112.5,,0,,0,[],,,,[],
49,20,clear,1,811,,0,,0,[],,,,[],
26,36,clear,0,1403,,0,,0,[],,,,[],
86,87,clear,1,565,,1,337,1,"[338.0, 41.0, 0.0, 0.0, 6.0, 27.0, 29.275968980331985, 0.0, 3.0, 1.0, 0.0, 4.0, 3.0]",,,,[],black
70,79,clear,0,1253,,0,,0,[],,,,[],
89,92,clear,0,526,,0,,0,[],,,,[],
42,17,clear,1,795,,0,,0,[],,,,[],
0,20,clear,1,1308,,0,,0,[],,,,[],
19,33,clear,1,1390,,0,,0,[],,,,[],
79,84,wall,0,1503,,0,,0,[],,,,[],
82,89,clear,1,559,,0,,0,[],,,,[],
21,79,clear,1,941,,0,,0,[],,,,[],
40,92,clear,1,1054,,0,,0,[],,,,[],
72,44,clear,1,659.6666666666666,,0,,0,[],,,,[],
88,25,clear,1,680,,0,,0,[],,,,[],
33,89,clear,0,1034,,0,,0,[],,,,[],
74,90,clear,1,1223,,0,,0,[],,,,[],
46,28,clear,1,1402,,0,,0,[],,,,[],
32,93,clear,0,972,,0,,0,[],,,,[],
65,41,clear,1,674.3333333333334,,0,,0,[],,,,[],
49,33,clear,0,179,,0,,0,[],,,,[],
68,46,clear,1,267,,0,,0,[],,,,[],
67,87,clear,1,1183,,0,,0,[],,,,[],
70,92,clear,1,1222,,0,,0,[],,,,[],
41,34,clear,0,131,,0,,0,[],,,,[],
60,47,clear,1,100,,0,,0,[],,,,[],
44,39,clear,1,82.5,,0,,0,[],,,,[],
62,93,clear,1,1148,,0,,0,[],,,,[],
34,31,clear,1,1496,,0,,0,[],,,,[],
53,44,clear,0,96,,0,,0,[],,,,[],
37,36,clear,1,1498,,0,,0,[],,,,[],
56,49,clear,1,88.5,,0,,0,[],,,,[],
71,34,clear,0,1497,,0,,0,[],,,,[],
90,47,clear,1,855.6666666666666,,0,,0,[],,,,[],
7,49,clear,1,728,,0,,0,[],,,,[],
48,50,clear,1,51.666666666666664,,0,,0,[],,,,[],
6,53,clear,0,718,,0,,0,[],,,,[],
39,1,clear,1,1376,,0,,0,[],,,,[],
83,44,clear,1,564,,0,,0,[],,,,[],
41,47,clear,1,38,,0,,0,[],,,,[],
60,60,clear,0,324,,0,,0,[],,,,[],
44,52,clear,0,24,,0,,0,[],,,,[],
2,55,clear,0,809,,0,,0,[],,,,[],
76,4,clear,1,924,,0,,0,[],,,,[],
37,49,clear,1,75,,0,,0,[],,,,[],
78,50,clear,1,807,,0,,0,[],,,,[],
36,53,clear,0,80,,0,,0,[],,,,[],
69,1,clear,1,923,,0,,0,[],,,,[],
27,4,clear,0,1038,,0,,0,[],,,,[],
71,47,clear,1,274.5,,0,,0,[],,,,[],
30,9,clear,1,1012,,0,,0,[],,,,[],
90,60,clear,1,802,,0,,0,[],,,,[],
6,66,clear,1,876,,0,,0,[],,,,[],
64,7,clear,1,994.5,,0,,0,[],,,,[],
22,10,clear,1,1085,,0,,0,[],,,,[],
66,53,clear,1,361,,0,,0,[],,,,[],
85,66,clear,1,639,,0,,0,[],,,,[],
57,4,clear,1,874,,0,,0,[],,,,[],
2,68,clear,1,878,,0,,0,[],,,,[],
43,69,clear,1,159,,0,,0,[],,,,[],
15,7,clear,0,1143,,0,,0,[],,,,[],
1,72,clear,1,878,,0,,0,[],,,,[],
59,50,clear,1,306,,0,,0,[],,,,[],
78,63,clear,0,674,,0,,0,[],,,,[],
91,2,clear,1,792,,0,,0,[],,,,[],
36,66,clear,1,178,,0,,0,[],,,,[],
8,4,clear,1,1172,,0,,0,[],,,,[],
11,9,clear,1,1151,,0,,0,[],,,,[],
52,10,wall,0,1497,,0,,0,[],,,,[],
29,63,clear,1,253,,0,,0,[],,,,[],
87,4,clear,1,809.5,,0,,0,[],,,,[],
45,7,clear,1,932,,0,,0,[],,,,[],
31,72,clear,1,427,,0,,0,[],,,,[],
3,10,clear,0,1217,,0,,0,[],,,,[],
22,23,clear,1,1424,,0,,0,[],,,,[],
85,79,clear,0,478,,0,,0,[],,,,[],
38,4,wall,0,1449,,0,,0,[],,,,[],
79,5,clear,1,926.5,,0,,0,[],,,,[],
43,82,clear,1,351,,0,,0,[],,,,[],
82,10,wall,0,1449,,0,,0,[],,,,[],
91,15,clear,1,482,,0,,0,[],,,,[],
77,80,clear,0,1288,,0,,0,[],,,,[],
75,7,clear,1,925,,0,,0,[],,,,[],
33,10,clear,1,969,,0,,0,[],,,,[],
52,23,clear,1,772,,0,,0,[],,,,[],
73,82,clear,1,1246,,0,,0,[],,,,[],
67,8,clear,1,991,,0,,0,[],,,,[],
12,72,clear,1,895,,0,,0,[],,,,[],
86,21,clear,1,1007,,0,,0,[],,,,[],
31,85,clear,1,1025,,0,,0,[],,,,[],
3,23,clear,1,1324,,0,,0,[],,,,[],
89,26,clear,1,679.5,,0,,0,[],,,,[],
88,67,clear,1,742,,0,,0,[],,,,[],
24,82,clear,1,956,,0,,0,[],,,,[],
68,88,clear,0,1184,,0,,0,[],,,,[],
77,93,clear,0,1169,,0,,0,[],,,,[],
42,72,clear,1,156,,0,,0,[],,,,[],
0,75,clear,1,866,,0,,0,[],,,,[],
33,23,clear,0,1458,,0,,0,[],,,,[],
93,37,clear,1,911,,0,,0,[],,,,[],
53,86,clear,1,1126,,0,,0,[],,,,[],
86,34,clear,1,938,,0,,0,[],,,,[],
56,91,clear,0,1136,,0,,0,[],,,,[],
89,39,clear,1,622,,0,,0,[],,,,[],
28,29,clear,0,1475,,0,,0,[],,,,[],
47,42,clear,1,89,,0,,0,[],,,,[],
88,80,clear,1,581,,0,,0,[],,,,[],
5,45,clear,0,741,,0,,0,[],,,,[],
49,88,clear,1,1118,,0,,0,[],,,,[],
21,26,clear,0,1415,,0,,0,[],,,,[],
83,86,clear,1,553,,0,,0,[],,,,[],
74,37,clear,0,1489,,0,,0,[],,,,[],
51,53,clear,0,74.5,,0,,0,[],,,,[],
16,32,clear,1,1367,,0,,0,[],,,,[],
34,86,clear,0,1028,,0,,0,[],,,,[],
92,27,clear,1,689,,0,,0,[],,,,[],
37,91,clear,0,1045,,0,,0,[],,,,[],
69,43,clear,0,261.5,,0,,0,[],,,,[],
5,58,clear,0,700,,0,,0,[],,,,[],
62,40,clear,1,189,,0,,0,[],,,,[],
81,53,clear,0,1422,,0,,0,[],,,,[],
39,56,clear,0,55,,0,,0,[],,,,[],
55,0,clear,1,895,,0,,0,[],,,,[],
35,58,clear,1,211,,0,,0,[],,,,[],
76,59,clear,1,679,,0,,0,[],,,,[],
92,40,clear,1,913,,1,305,1,"[306.0, 36.0, 85.0, 20.0, 121.0, 98.0, 36.488062365840854, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
50,43,clear,1,162,,0,,0,[],,,,[],
69,56,clear,1,383,,0,,0,[],,,,[],
8,46,clear,0,743,,0,,0,[],,,,[],
85,0,clear,1,848.5,,0,,0,[],,,,[],
30,64,clear,1,254,,0,,0,[],,,,[],
43,3,clear,1,1386,,0,,0,[],,,,[],
4,48,clear,1,798,,0,,0,[],,,,[],
15,62,clear,1,645,,0,,0,[],,,,[],
73,3,clear,1,958.5,,0,,0,[],,,,[],
6,13,clear,0,1241,,0,,0,[],,,,[],
50,56,clear,1,45,,0,,0,[],,,,[],
91,57,clear,1,1074,,0,,0,[],,,,[],
8,59,clear,1,706,,0,,0,[],,,,[],
27,72,wall,0,1503,,0,,0,[],,,,[],
66,0,clear,1,626,,0,,0,[],,,,[],
11,64,clear,0,632,,0,,0,[],,,,[],
85,13,wall,0,1401,,0,,0,[],,,,[],
30,77,clear,1,432,,0,,0,[],,,,[],
24,3,clear,1,1097,,0,,0,[],,,,[],
84,54,wall,0,1452,,0,,0,[],,,,[],
43,16,clear,1,748,,0,,0,[],,,,[],
87,59,clear,1,1031,,0,,0,[],,,,[],
1,19,clear,1,1309,,1,5,1,"[6.0, 42.0, 142.0, 38.0, 57.0, 85.0, 34.82654085520552, 0.0, 3.0, 1.0, 3.0, 9.0, 2.0]",,,,[],black
4,61,clear,0,696,,0,,0,[],,,,[],
3,65,clear,1,876,,0,,0,[],,,,[],
22,78,clear,1,933,,0,,0,[],,,,[],
38,59,clear,1,191,,0,,0,[],,,,[],
15,75,clear,1,912,,0,,0,[],,,,[],
54,3,clear,1,1146,,0,,0,[],,,,[],
18,80,clear,1,940,,0,,0,[],,,,[],
12,6,clear,1,1157,,0,,0,[],,,,[],
91,70,clear,1,617,,1,343,1,"[344.0, 57.0, 92.0, 14.0, 116.0, 99.0, 37.40974995814896, 1.0, 0.0, 1.0, 0.0, 15.0, 0.0]",,,,[],black
75,62,clear,0,400,,0,,0,[],,,,[],
33,65,clear,1,254,,0,,0,[],,,,[],
45,75,clear,0,148,,0,,0,[],,,,[],
86,76,clear,1,483,,0,,0,[],,,,[],
3,78,clear,1,530,,0,,0,[],,,,[],
89,81,clear,1,591,,0,,0,[],,,,[],
42,6,clear,1,940,,0,,0,[],,,,[],
79,73,clear,1,874,,0,,0,[],,,,[],
82,78,clear,1,492,,0,,0,[],,,,[],
40,81,clear,1,380,,0,,0,[],,,,[],
12,19,clear,0,1278,,0,,0,[],,,,[],
31,32,clear,0,1497,,0,,0,[],,,,[],
72,33,clear,1,1503,,0,,0,[],,,,[],
75,75,clear,1,1270,,0,,0,[],,,,[],
88,14,clear,1,794.5,,0,,0,[],,,,[],
33,78,clear,0,391,,0,,0,[],,,,[],
52,91,clear,1,1104,,0,,0,[],,,,[],
46,17,clear,1,1110,,1,101,1,"[102.0, 41.0, 107.0, 23.0, 99.0, 91.0, 38.62648731757598, 0.0, 2.0, 1.0, 0.0, 13.0, 1.0]",,,,[],black
49,22,clear,1,772,,1,208,1,"[209.0, 38.0, 115.0, 30.0, 101.0, 96.0, 38.59274001648511, 1.0, 2.0, 1.0, 0.0, 13.0, 1.0]",,,,[],black
7,25,clear,1,1332,,0,,0,[],,,,[],
67,76,clear,0,1255,,0,,0,[],,,,[],
86,89,clear,0,561,,0,,0,[],,,,[],
42,19,clear,1,800,,0,,0,[],,,,[],
28,84,clear,1,1022,,1,165,1,"[166.0, 57.0, 112.0, 23.0, 113.0, 91.0, 37.77661736485141, 1.0, 1.0, 1.0, 0.0, 13.0, 0.0]",,,,[],black
0,22,clear,1,1306,,0,,0,[],,,,[],
19,35,clear,1,1387,,0,,0,[],,,,[],
60,36,clear,1,182.5,,0,,0,[],,,,[],
82,91,clear,0,558,,0,,0,[],,,,[],
21,81,clear,1,947,,0,,0,[],,,,[],
34,20,clear,0,1451,,0,,0,[],,,,[],
72,46,clear,1,660.3333333333334,,0,,0,[],,,,[],
88,27,clear,1,1007,,0,,0,[],,,,[],
74,92,clear,1,1222,,0,,0,[],,,,[],
46,30,clear,1,1402,,0,,0,[],,,,[],
49,35,clear,1,174,,0,,0,[],,,,[],
90,36,clear,1,638.5,,0,,0,[],,,,[],
7,38,clear,0,753,,0,,0,[],,,,[],
67,89,clear,0,1187,,0,,0,[],,,,[],
41,36,clear,1,135,,0,,0,[],,,,[],
60,49,clear,1,305,,0,,0,[],,,,[],
44,41,clear,1,97.5,,0,,0,[],,,,[],
2,44,clear,1,777,,0,,0,[],,,,[],
34,33,clear,1,1498,,0,,0,[],,,,[],
53,46,clear,1,800.5,,0,,0,[],,,,[],
37,38,clear,0,27,,0,,0,[],,,,[],
56,51,clear,0,87,,0,,0,[],,,,[],
14,54,clear,0,662,,0,,0,[],,,,[],
71,36,clear,0,1495,,0,,0,[],,,,[],
90,49,clear,1,833.6666666666666,,0,,0,[],,,,[],
48,52,clear,1,74,,0,,0,[],,,,[],
83,46,clear,0,563,,0,,0,[],,,,[],
41,49,clear,1,29.666666666666668,,0,,0,[],,,,[],
44,54,clear,0,34,,0,,0,[],,,,[],
85,55,clear,1,1037.5,,0,,0,[],,,,[],
2,57,clear,1,813,,0,,0,[],,,,[],
76,6,clear,1,933,,0,,0,[],,,,[],
18,1,clear,0,1104,,0,,0,[],,,,[],
59,39,clear,1,114,,1,230,1,"[231.0, 27.0, 105.0, 23.0, 91.0, 94.0, 37.07755504773384, 1.0, 1.0, 0.0, 0.0, 13.0, 0.0]",,,,[],black
78,52,clear,1,827,,0,,0,[],,,,[],
36,55,clear,0,197,,0,,0,[],,,,[],
27,6,clear,1,1082,,0,,0,[],,,,[],
71,49,clear,1,303.5,,0,,0,[],,,,[],
30,11,clear,1,975,,0,,0,[],,,,[],
6,68,clear,1,845,,0,,0,[],,,,[],
64,9,clear,0,656,,0,,0,[],,,,[],
22,12,clear,0,1062,,0,,0,[],,,,[],
66,55,clear,1,373,,0,,0,[],,,,[],
85,68,clear,1,637,,0,,0,[],,,,[],
57,6,clear,1,1115.5,,0,,0,[],,,,[],
43,71,clear,1,157,,0,,0,[],,,,[],
15,9,clear,1,1143,,0,,0,[],,,,[],
1,74,clear,1,866,,0,,0,[],,,,[],
59,52,clear,0,308,,0,,0,[],,,,[],
78,65,clear,0,859.5,,0,,0,[],,,,[],
17,55,clear,0,656,,0,,0,[],,,,[],
91,4,clear,1,787.5,,0,,0,[],,,,[],
36,68,clear,1,267,,1,179,1,"[180.0, 35.0, 6.0, 0.0, 0.0, 62.0, 27.488561039285894, 0.0, 3.0, 0.0, 3.0, 3.0, 3.0]",,,,[],black
77,69,clear,0,1308,,0,,0,[],,,,[],
80,74,clear,1,871.5,,0,,0,[],,,,[],
84,1,clear,1,850,,0,,0,[],,,,[],
10,15,wall,0,1497,,0,,0,[],,,,[],
87,6,clear,1,814,,0,,0,[],,,,[],
73,71,clear,0,1263,,0,,0,[],,,,[],
45,9,clear,1,930,,0,,0,[],,,,[],
86,10,clear,1,803.5,,0,,0,[],,,,[],
31,74,clear,1,429,,0,,0,[],,,,[],
3,12,clear,1,1215,,0,,0,[],,,,[],
22,25,clear,0,1422,,0,,0,[],,,,[],
79,7,clear,1,932.5,,0,,0,[],,,,[],
40,15,clear,1,739,,0,,0,[],,,,[],
77,82,clear,1,1240,,0,,0,[],,,,[],
75,9,clear,1,913,,0,,0,[],,,,[],
80,87,clear,0,556,,0,,0,[],,,,[],
33,12,clear,0,969,,0,,0,[],,,,[],
19,77,clear,1,939,,0,,0,[],,,,[],
52,25,wall,0,1497,,0,,0,[],,,,[],
93,26,clear,1,1028,,0,,0,[],,,,[],
73,84,clear,0,1238,,0,,0,[],,,,[],
67,10,wall,0,1401,,0,,0,[],,,,[],
12,74,clear,1,901,,0,,0,[],,,,[],
86,23,clear,1,1007,,0,,0,[],,,,[],
31,87,clear,1,1004,,0,,0,[],,,,[],
72,88,clear,1,1198,,0,,0,[],,,,[],
